gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG000000718,23.75,-0.3896025427859824,0.0,0.0,0.28656446714224265,0.8628863202806805,
ENSG000000719,8.875,0.5793705474640429,0.0,0.0,0.4285716951146749,0.9182818405495947,
ENSG000000720,24.25,0.15046756389452387,0.0,0.0,0.5052204259290323,0.9390405375043426,
ENSG000000721,33.0,0.699471661991014,0.0,0.0,0.028457356246298807,0.2915867497843508,
ENSG000000724,86.25,0.06551345911558037,0.0,0.0,0.8698540421349025,0.9834154425143553,
ENSG000000725,29.375,-0.04481651203529857,0.0,0.0,0.8702805978701236,0.9834154425143553,
ENSG000000726,12.375,0.5821766568796058,0.0,0.0,0.12035333042070266,0.6269973502880943,
ENSG000000727,24.375,-0.016867961127275954,0.0,0.0,0.973964112824322,0.9928530979337725,
ENSG000000728,37.125,0.07876832030755843,0.0,0.0,0.8181649795305237,0.975101761125779,
ENSG000000731,31.25,0.14800431456377794,0.0,0.0,0.6600583115555883,0.9626219125665054,
ENSG000000733,53.5,0.03168780801900972,0.0,0.0,0.9357879744279568,0.9873873527577658,
ENSG000000735,151.75,0.08727876153540048,0.0,0.0,0.718316009700001,0.9627797695811158,
ENSG000000736,49.25,0.10876913594085202,0.0,0.0,0.7792711618933635,0.9673883081278523,
ENSG000000737,39.125,0.09720674888016934,0.0,0.0,0.7244214599761338,0.9627797695811158,
ENSG000000738,137.25,0.3448454426265197,0.0,0.0,0.29135680239912526,0.8640787473071452,
ENSG000000739,412.25,-0.19901626679338946,0.0,0.0,0.6581112881384155,0.9626219125665054,
ENSG000000740,158.625,0.13582105142527912,0.0,0.0,0.753386530826939,0.9653391700738018,
ENSG000000744,22.625,-0.6768315259315836,0.0,0.0,0.09254196374711486,0.5536480370797702,
ENSG000000745,48.625,0.43130245071509954,0.0,0.0,0.2773772334755535,0.8494283918452767,
ENSG000000747,34.25,0.02730252768718966,0.0,0.0,0.9353211383692349,0.9873873527577658,
ENSG000000754,206.0,-0.6599939756517168,0.0,0.0,0.04976141957228953,0.39994122347691435,
ENSG000000756,4304.125,0.2420412590846528,0.0,0.0,0.40678628163293234,0.9120463375523945,
ENSG000000757,44.25,0.5333768826102956,0.0,0.0,0.1649852919895556,0.7269488738980366,
ENSG000000758,29.375,0.14977293098712074,0.0,0.0,0.4823114427143144,0.9390405375043426,
ENSG000000760,76.75,-0.24099872641216358,0.0,0.0,0.38592526609767025,0.8957855521902388,
ENSG000000761,9.375,0.21861727947903553,0.0,0.0,0.47123418843999143,0.9362588761331494,
ENSG000000762,19.875,-0.3354187137683393,0.0,0.0,0.48680478917647235,0.9390405375043426,
ENSG000000763,3161.5,-0.28907361245860486,0.0,0.0,0.06548100472640911,0.462646837315348,
ENSG000000764,16.875,0.22213969320906557,0.0,0.0,0.594407395683657,0.9523799812906253,
ENSG000000765,179.625,-0.15196096662662928,0.0,0.0,0.5983955630664562,0.9538902281988817,
ENSG000000767,16.0,-0.33731217522171875,0.0,0.0,0.08944067415535402,0.544706302884156,
ENSG000000768,753.75,-0.29315148611953035,0.0,0.0,0.16178016675725226,0.722662645721445,
ENSG000000770,674.5,0.35549740064614177,0.0,0.0,0.3722989560251006,0.8957855521902388,
ENSG000000771,64.75,-0.06348814505929834,0.0,0.0,0.8875147355514785,0.9836997828621453,
ENSG000000772,7.0,-0.36848279708310283,0.0,0.0,0.5480593665647865,0.94400149170005,
ENSG000000773,61.75,0.31435732501058844,0.0,0.0,0.5333300255867809,0.9390405375043426,
ENSG000000774,111.5,-0.12247159695718235,0.0,0.0,0.669206002731111,0.9627797695811158,
ENSG000000775,63.75,0.34137473258943096,0.0,0.0,0.3338541115885947,0.8827840867670336,
ENSG000000777,4.75,-0.4832214510353654,0.0,0.0,0.5087707322981465,0.9390405375043426,
ENSG000000778,13.75,-0.8083017360559266,0.0,0.0,0.007422458487494453,0.14588504772693645,
ENSG000000779,16.5,-0.004268378339735257,0.0,0.0,0.9916136325812857,0.999735679613013,
ENSG000000780,67.125,-0.18061650611777225,0.0,0.0,0.7599077788651495,0.9673883081278523,
ENSG000000781,27.0,-0.0971413219794135,0.0,0.0,0.7138321548578893,0.9627797695811158,
ENSG000000783,34.625,0.045579342775158516,0.0,0.0,0.8700600475422938,0.9834154425143553,
ENSG000000784,68.75,-0.5181366369855827,0.0,0.0,0.08668599316741706,0.5370060665557469,
ENSG000000785,61.875,0.16209999614895487,0.0,0.0,0.6373639791904295,0.9596779102985509,
ENSG000000786,176.375,-0.32116925678745734,0.0,0.0,0.3889211741798189,0.8973826879154413,
ENSG000000787,105.375,-0.5276123612201475,0.0,0.0,0.09270147521872192,0.5536480370797702,
ENSG000000788,35.375,-0.45845914557064216,0.0,0.0,0.3367329728512775,0.8827840867670336,
ENSG000000789,18.875,0.7234195939047674,0.0,0.0,0.2458242542705028,0.8193485612481272,
ENSG000000791,55.0,-0.15955021412664383,0.0,0.0,0.640061918911098,0.9596779102985509,
ENSG000000792,28.0,-0.6878499705164387,0.0,0.0,0.15951663441683275,0.7179232929630188,
ENSG000000793,36.625,0.16151687782798252,0.0,0.0,0.5512290810741926,0.94400149170005,
ENSG000000796,177.0,-0.3317017723954745,0.0,0.0,0.498211263168293,0.9390405375043426,
ENSG000000797,18.5,0.4140753206103551,0.0,0.0,0.4825157517781287,0.9390405375043426,
ENSG000000798,70.625,-0.2740394674318294,0.0,0.0,0.5660110666606548,0.9472594415703666,
ENSG000000799,29.125,0.35607763234682643,0.0,0.0,0.25494073908387205,0.8263596370304818,
ENSG000000800,23.625,0.2777880527621388,0.0,0.0,0.6120258587756786,0.9570905131715172,
ENSG000000801,141.0,0.34436177009678914,0.0,0.0,0.17031550331126938,0.7319293110672757,
ENSG000000803,21.125,0.32971876296083913,0.0,0.0,0.5246465329161977,0.9390405375043426,
ENSG000000804,7.25,0.541986159328518,0.0,0.0,0.3240111886412643,0.8766206136454157,
ENSG000000805,7.25,-0.03343784722220722,0.0,0.0,0.919409396067489,0.9873873527577658,
ENSG000000806,7.375,-0.3826286791746951,0.0,0.0,0.49715304531976434,0.9390405375043426,
ENSG000000807,34.25,0.256599387163579,0.0,0.0,0.568480303695885,0.9472594415703666,
ENSG000000808,7.375,-0.8019732129103336,0.0,0.0,0.2442596770042481,0.8193485612481272,
ENSG000000809,270.875,0.5058111231159215,0.0,0.0,0.05171841253472245,0.406873899845041,
ENSG000000811,15.75,-0.44884557009788173,0.0,0.0,0.4051963767265884,0.9120463375523945,
ENSG000000812,9.375,-1.4225868124921894,0.0,0.0,0.16511985357588232,0.7269488738980366,
ENSG000000813,294.5,-0.3632348828379044,0.0,0.0,0.3216932382264946,0.8766206136454157,
ENSG000000814,31.625,0.15575763538866916,0.0,0.0,0.7017735201788893,0.9627797695811158,
ENSG000000815,163.75,-0.20182043779296777,0.0,0.0,0.639819678314687,0.9596779102985509,
ENSG000000817,37.0,-0.2849565833600822,0.0,0.0,0.2803152620351548,0.8535797134084573,
ENSG000000818,109.25,-0.12315904521779153,0.0,0.0,0.693679384008047,0.9627797695811158,
ENSG000000819,26.875,-0.45211373911348396,0.0,0.0,0.03386862925648262,0.3182920524457096,
ENSG000000820,169.0,0.3655844088445406,0.0,0.0,0.3194121422632112,0.8766206136454157,
ENSG000000821,8.125,0.9591253169292799,0.0,0.0,0.16919499005059255,0.7315991369787622,
ENSG000000822,373.875,0.19791675490050586,0.0,0.0,0.5508159807711104,0.94400149170005,
ENSG000000823,2127.5,-0.19064421432018364,0.0,0.0,0.5598138389982457,0.946217094499378,
ENSG000000824,10.125,0.5305991578399318,0.0,0.0,0.11739048932676946,0.6205335890573974,
ENSG000000826,326.875,-0.21703011156376206,0.0,0.0,0.6347734678367583,0.9596779102985509,
ENSG000000827,448.0,-0.810551915991887,0.0,0.0,0.056071868356557336,0.42387195589817117,
ENSG000000828,8.875,-0.3214386205834696,0.0,0.0,0.5089467966048482,0.9390405375043426,
ENSG000000829,9.25,-0.15367746102880186,0.0,0.0,0.7209141609750984,0.9627797695811158,
ENSG000000830,8.5,-0.1286432932074395,0.0,0.0,0.7690028871046234,0.9673883081278523,
ENSG000000835,19.125,-0.2122937744380584,0.0,0.0,0.6481482855331826,0.9626219125665054,
ENSG000000836,38.625,-0.15526044635192982,0.0,0.0,0.5467579500498106,0.94400149170005,
ENSG000000837,561.125,0.4414944398413425,0.0,0.0,0.14043257094859854,0.6792286764896421,
ENSG000000839,171.25,-0.03632657437895492,0.0,0.0,0.9466708037246975,0.9897075753857798,
ENSG000000840,12.375,-0.09315593601215788,0.0,0.0,0.7095772830258028,0.9627797695811158,
ENSG000000841,18.5,-0.11787611273446874,0.0,0.0,0.8329762293530324,0.9785157891554959,
ENSG000000842,68.125,0.23407183913648932,0.0,0.0,0.6210791029833077,0.9596779102985509,
ENSG000000844,50.375,-0.01508057453172107,0.0,0.0,0.9713570317366141,0.9928530979337725,
ENSG000000845,28.5,-0.17689544684627823,0.0,0.0,0.2652796802873418,0.839728651217032,
ENSG000000846,50.25,0.46097019952067964,0.0,0.0,0.3267326053386992,0.8775104257667921,
ENSG000000847,31.0,0.14734363978433773,0.0,0.0,0.6553677667523057,0.9626219125665054,
ENSG000000848,3452.5,0.11509653694755784,0.0,0.0,0.8072918645577013,0.9745938768180895,
ENSG000000854,221.625,0.19612670704095603,0.0,0.0,0.6292793503635906,0.9596779102985509,
ENSG000000855,404.75,0.20499096613412426,0.0,0.0,0.5243509921954275,0.9390405375043426,
ENSG000000856,6.25,0.5592597993252122,0.0,0.0,0.3952466281000675,0.9023653819452901,
ENSG000000858,52.375,0.29196564026947414,0.0,0.0,0.5055511098065865,0.9390405375043426,
ENSG000000859,8.5,0.6536774610288019,0.0,0.0,0.0636486827384125,0.4586948402681594,
ENSG000000860,62.375,-0.183467609237006,0.0,0.0,0.31285131872709443,0.8735389821967787,
ENSG000000861,30.25,0.3610895182372662,0.0,0.0,0.08861931983406846,0.5427619532046912,
ENSG000000863,484.75,-0.5648565593017238,0.0,0.0,0.019502052534593597,0.2279104734042776,
ENSG000000864,756.625,-0.17248355383969383,0.0,0.0,0.43276257420661207,0.9199928077037318,
ENSG000000866,9.125,-0.06921005133970626,0.0,0.0,0.8649083353358834,0.9834154425143553,
ENSG000000867,35.125,-0.08698082585507727,0.0,0.0,0.8032350233557665,0.9745938768180895,
ENSG000000868,42.0,0.08639484073800219,0.0,0.0,0.8666318446321254,0.9834154425143553,
ENSG000000869,62.5,-0.36398013892985404,0.0,0.0,0.4603947834779612,0.933285224054787,
ENSG000000870,990.75,-0.17358747904150107,0.0,0.0,0.6663450092949902,0.9627797695811158,
ENSG000000871,13.0,-0.20183873051440093,0.0,0.0,0.7254493813986309,0.9627797695811158,
ENSG000000875,20.625,0.6015624653588372,0.0,0.0,0.12914229123864504,0.6569544321363543,
ENSG000000876,603.5,0.19786237168812093,0.0,0.0,0.5217600355340419,0.9390405375043426,
ENSG000000878,32.375,1.2168618090502772,0.0,0.0,0.039420948982923115,0.34737663751592046,
ENSG000000879,21.125,0.6136414658663698,0.0,0.0,0.09781945712879013,0.5632728364443124,
ENSG000000880,177.625,-0.08535811099425494,0.0,0.0,0.7915852497925904,0.9688384705455495,
ENSG000000881,3207.125,0.055891251359389216,0.0,0.0,0.7904256873837582,0.9688384705455495,
ENSG000000884,161.0,-0.5115286592902333,0.0,0.0,0.16354350947115165,0.7260391529294248,
ENSG000000885,82.875,-0.36053840680136506,0.0,0.0,0.36840864031729864,0.8949432363662918,
ENSG000000886,842.25,0.5383814843804586,0.0,0.0,0.09313126484371545,0.5546826297303383,
ENSG000000887,63.875,-0.16415009370245226,0.0,0.0,0.6404809449609465,0.9596779102985509,
ENSG000000888,11.125,-0.16251438223575976,0.0,0.0,0.7032098687817752,0.9627797695811158,
ENSG000000889,63.125,-0.08384877370395305,0.0,0.0,0.7522831983594436,0.9652440800315235,
ENSG000000890,194.5,-0.12426639653603466,0.0,0.0,0.8025835681988887,0.9745938768180895,
ENSG000000891,98.375,-0.09641424222172734,0.0,0.0,0.7624787291551259,0.9673883081278523,
ENSG000000892,60.375,0.11486258457440712,0.0,0.0,0.8150785898262933,0.975101761125779,
ENSG000000893,176.5,-0.0006315303856379018,0.0,0.0,0.998810854747506,0.999735679613013,
ENSG000000894,169.875,-0.21543347808067903,0.0,0.0,0.6117507673406108,0.9570905131715172,
ENSG000000895,292.75,0.4372675982519558,0.0,0.0,0.1716411474149439,0.7319293110672757,
ENSG000000896,63.75,0.48888332310367666,0.0,0.0,0.16040941027250413,0.7195127489816472,
ENSG000000897,14.625,0.18265023906339817,0.0,0.0,0.5358796963126954,0.9390405375043426,
ENSG000000898,29.625,-0.46253287544985167,0.0,0.0,0.3254610384346649,0.8766206136454157,
ENSG000000899,196.25,-0.3053675633614876,0.0,0.0,0.5133017326132653,0.9390405375043426,
ENSG000000901,37.875,-0.26084589226767996,0.0,0.0,0.46841296319008446,0.9336594389489095,
ENSG000000902,8.625,-0.2640548886888112,0.0,0.0,0.40233911481157597,0.9108452002331175,
ENSG000000903,19.75,0.2793982656648044,0.0,0.0,0.5134634283100096,0.9390405375043426,
ENSG000000904,226.25,-0.03830954533663,0.0,0.0,0.9348942008271311,0.9873873527577658,
ENSG000000905,23.375,0.1609557370841177,0.0,0.0,0.8182130381935093,0.975101761125779,
ENSG000000906,22.125,-0.29228414291771454,0.0,0.0,0.3520055847290281,0.8860707334204354,
ENSG000000908,107.375,-0.12955659205989178,0.0,0.0,0.693268350077831,0.9627797695811158,
ENSG000000909,92.125,1.0462858006957978,0.0,0.0,0.05605347777160989,0.42387195589817117,
ENSG000000910,1356.25,-0.9461586396306245,0.0,0.0,0.002533634528480921,0.08132343453512396,
ENSG000000911,9.75,0.11951182420116124,0.0,0.0,0.7489448860987754,0.9649695135551565,
ENSG000000912,34.625,-0.31041231720347184,0.0,0.0,0.3569692917711375,0.8860707334204354,
ENSG000000913,37.75,-0.4292726890179841,0.0,0.0,0.3976572020206917,0.9025023984791918,
ENSG000000914,475.0,-0.4034394884308323,0.0,0.0,0.0608197141175801,0.45031582850071294,
ENSG000000915,18.125,0.24303465131338786,0.0,0.0,0.45392832429603097,0.9290872798138468,
ENSG000000916,39.25,0.4028377080063228,0.0,0.0,0.27667165848715336,0.8494283918452767,
ENSG000000917,70.25,-0.2803596939146624,0.0,0.0,0.35994114365071195,0.8893631457975306,
ENSG000000918,30.0,0.017563728723104965,0.0,0.0,0.9602311954457212,0.9915878414301489,
ENSG000000920,29.0,0.1558223499673188,0.0,0.0,0.6286962809798429,0.9596779102985509,
ENSG000000921,149.625,0.10432701934577704,0.0,0.0,0.7542732417514459,0.965505475823935,
ENSG000000923,27.625,0.43307810796860036,0.0,0.0,0.19316383483100621,0.7606925517388623,
ENSG000000925,213.625,0.5847951314940003,0.0,0.0,0.1724512716008338,0.7339363173248084,
ENSG000000928,45.75,-0.13720973610140152,0.0,0.0,0.6893653007931095,0.9627797695811158,
ENSG000000929,482.875,-0.13041291914282382,0.0,0.0,0.7166737071709574,0.9627797695811158,
ENSG000000930,12.125,-0.4353429520544294,0.0,0.0,0.439497293442547,0.9261597137255507,
ENSG000000932,922.0,-0.37147401709416883,0.0,0.0,0.3067502359390082,0.8735389821967787,
ENSG000000935,45.125,-0.2561132609311345,0.0,0.0,0.020997811611734644,0.23644410783630365,
ENSG000000938,66.875,0.21420307276597583,0.0,0.0,0.4306835274363039,0.9182818405495947,
ENSG000000939,35.0,-0.08649339221350427,0.0,0.0,0.8643539429896517,0.9834154425143553,
ENSG000000942,123.125,0.25665876881580996,0.0,0.0,0.46436510481185717,0.933285224054787,
ENSG000000943,67.75,0.21263857181175716,0.0,0.0,0.5991296952927351,0.9538902281988817,
ENSG000000944,17.75,-0.054151244221644745,0.0,0.0,0.9330121592875911,0.9873873527577658,
ENSG000000945,912.75,0.07296550562041659,0.0,0.0,0.8373634264301769,0.9785157891554959,
ENSG000000949,15.625,-0.031234386667250646,0.0,0.0,0.9643434108494503,0.9915878414301489,
ENSG000000950,24.625,0.15063021802636456,0.0,0.0,0.5773891914601239,0.9478998486273749,
ENSG000000951,12.125,0.8361620428468615,0.0,0.0,0.222950968391844,0.7998581322739539,
ENSG000000952,39.25,-0.02461324388330066,0.0,0.0,0.9361478564159245,0.9873873527577658,
ENSG000000954,307.125,-0.6570333873080134,0.0,0.0,0.03310431491672851,0.315293078634216,
ENSG000000955,14.25,0.2289530726956306,0.0,0.0,0.6145486688373888,0.9586942320407065,
ENSG000000956,174.125,-0.023795899204654525,0.0,0.0,0.9430597557168579,0.9883156528646857,
ENSG000000957,42.125,-0.2599313976376143,0.0,0.0,0.4927925239237946,0.9390405375043426,
ENSG000000958,54.125,-0.5211339081228168,0.0,0.0,0.05347658588543463,0.4109548948255924,
ENSG000000959,57.875,-0.19908941745746933,0.0,0.0,0.5213016503768204,0.9390405375043426,
ENSG000000960,45.625,0.09807935569468995,0.0,0.0,0.7228379426698022,0.9627797695811158,
ENSG000000961,69.75,-0.4445398856905092,0.0,0.0,0.08351194946319651,0.5370060665557469,
ENSG000000962,252.375,-0.4558420089721844,0.0,0.0,0.19093950571968066,0.7569055160272701,
ENSG000000963,30.5,-0.8863804847162751,0.0,0.0,0.0279097601523733,0.2887124471264645,
ENSG000000964,72.75,0.17627259894451797,0.0,0.0,0.6384562572232001,0.9596779102985509,
ENSG000000965,17.875,-0.46718886668043735,0.0,0.0,0.2743220722576596,0.8494283918452767,
ENSG000000966,272.375,0.08275213446112772,0.0,0.0,0.7857832345777876,0.9688384705455495,
ENSG000000968,791.625,0.22501929759182637,0.0,0.0,0.20395127439593125,0.7670584704835799,
ENSG000000969,18.75,-0.09447951092953577,0.0,0.0,0.78677619196132,0.9688384705455495,
ENSG000000971,20.875,-0.35347660431504924,0.0,0.0,0.41358152354926164,0.9120463375523945,
ENSG000000973,74.0,-0.0008887242941568729,0.0,0.0,0.9983722972485792,0.999735679613013,
ENSG000000975,6.375,1.1872345589580702,0.0,0.0,0.1189295815375526,0.6255076839595682,
ENSG000000977,10.5,-0.1126565640124757,0.0,0.0,0.7837680724355806,0.9688384705455495,
ENSG000000980,84.75,-0.010193462823245625,0.0,0.0,0.9836928898697108,0.9975812274865663,
ENSG000000981,100.625,-0.23362820317664656,0.0,0.0,0.4494142008035673,0.9290872798138468,
ENSG000000982,50.875,-0.09559184348679484,0.0,0.0,0.6943384270450611,0.9627797695811158,
ENSG000000984,16.75,-0.23149985463905498,0.0,0.0,0.5974313394223394,0.9532446906502565,
ENSG000000985,19.375,0.13288861009967157,0.0,0.0,0.79889547103025,0.9719819968302761,
ENSG000000987,421.5,-0.15397053051263754,0.0,0.0,0.8109594747436369,0.9745938768180895,
ENSG000000988,116.875,1.0820163790766921,0.0,0.0,0.08581809669787141,0.5370060665557469,
ENSG000000989,14.625,0.4215743791382627,0.0,0.0,0.4118619481305792,0.9120463375523945,
ENSG000000990,19.625,-0.4407402006747878,0.0,0.0,0.2608131070418038,0.8353747221101924,
ENSG000000991,34.875,0.7114738872887507,0.0,0.0,0.10600704855009294,0.5922150877656355,
ENSG000000993,12.25,0.07023907845776378,0.0,0.0,0.8780721561229198,0.9835019729712088,
ENSG000000996,11.625,0.48322145103536585,0.0,0.0,0.020703459226697144,0.23435015103727344,
ENSG000000997,715.875,0.04650617359007647,0.0,0.0,0.9085226746372752,0.9855456855507969,
ENSG000000998,85.75,-0.25814532950177593,0.0,0.0,0.2530335679684852,0.8238833944997966,
ENSG000001000,55.0,-0.31253264315078866,0.0,0.0,0.26434024389851535,0.839728651217032,
ENSG000001001,311.25,-0.04986714699773209,0.0,0.0,0.8945096171528921,0.9849991655222313,
ENSG000001002,115.5,-0.4210404083255632,0.0,0.0,0.08639107417369121,0.5370060665557469,
ENSG000001003,24.125,-0.6981883430879883,0.0,0.0,0.296338210260601,0.8695622496971888,
ENSG000001005,79.5,0.715096721768437,0.0,0.0,0.06498857953244974,0.4617258656776663,
ENSG000001006,36.5,-0.31687576294508624,0.0,0.0,0.60092437132603,0.9538902281988817,
ENSG000001007,112.0,0.27952132101926175,0.0,0.0,0.46278598338934307,0.933285224054787,
ENSG000001008,69.0,0.3275743953895143,0.0,0.0,0.4507418985236366,0.9290872798138468,
ENSG000001009,165.25,0.14271122929310032,0.0,0.0,0.7774095586165071,0.9673883081278523,
ENSG000001011,241.5,0.24840892657834424,0.0,0.0,0.32319039633253555,0.8766206136454157,
ENSG000001012,23.875,-0.3611822960539124,0.0,0.0,0.15894190075086737,0.7179232929630188,
ENSG000001013,1273.125,-0.19074554995544268,0.0,0.0,0.21304638010072607,0.7806885996233386,
ENSG000001015,603.625,-0.3044746104667819,0.0,0.0,0.24444962144893467,0.8193485612481272,
ENSG000001016,28.125,0.4760674738623445,0.0,0.0,0.35142209205918623,0.8860707334204354,
ENSG000001018,7.75,0.7285675314935292,0.0,0.0,0.397421308693946,0.9025023984791918,
ENSG000001019,11.625,-0.19536907255799996,0.0,0.0,0.5863347767795447,0.9478998486273749,
ENSG000001020,52.625,-0.2378166772562773,0.0,0.0,0.46687052339698326,0.9336594389489095,
ENSG000001021,58.875,-0.29439566050353605,0.0,0.0,0.15972298978501945,0.7179232929630188,
ENSG000001022,9.75,0.19234676796464623,0.0,0.0,0.3952544018048981,0.9023653819452901,
ENSG000001023,18.375,-0.09726057268647459,0.0,0.0,0.750593941638217,0.9652440800315235,
ENSG000001024,1388.75,-0.09697153473317677,0.0,0.0,0.6874552196403646,0.9627797695811158,
ENSG000001025,680.0,-0.6090510280147576,0.0,0.0,0.11919942913568089,0.6255076839595682,
ENSG000001026,53.375,0.06482239991295735,0.0,0.0,0.8744549673186276,0.9834154425143553,
ENSG000001027,21.125,-1.156284510958034,0.0,0.0,0.02955118040912152,0.2999514180493931,
ENSG000001028,29.875,-0.1954549574876161,0.0,0.0,0.6579040470592418,0.9626219125665054,
ENSG000001029,81.875,0.2325181173903932,0.0,0.0,0.5848412992573635,0.9478998486273749,
ENSG000001031,14.625,0.516953846056893,0.0,0.0,0.44691797609665895,0.9290872798138468,
ENSG000001033,45.875,-0.05507737140892921,0.0,0.0,0.8177143603868746,0.975101761125779,
ENSG000001034,69.75,0.00010715813819750508,0.0,0.0,0.999830333680521,0.999830333680521,
ENSG000001035,8.125,-0.4317279823755711,0.0,0.0,0.6122369008863128,0.9570905131715172,
ENSG000001036,383.0,-0.37251202481378165,0.0,0.0,0.214404897454672,0.7830124802314204,
ENSG000001039,37.0,-0.14722965770069862,0.0,0.0,0.7315806931747106,0.9627797695811158,
ENSG000001040,151.875,0.4015806777094211,0.0,0.0,0.3607945914161537,0.8898071372802699,
ENSG000001041,642.625,0.13751287131373857,0.0,0.0,0.3410201902192356,0.8858609921155747,
ENSG000001043,151.5,-0.03857563200893921,0.0,0.0,0.8753333774825587,0.9834154425143553,
ENSG000001044,16.5,-0.2485585385771687,0.0,0.0,0.16610210162147554,0.7269488738980366,
ENSG000001045,13.25,-0.8977293059646949,0.0,0.0,0.15008557782405182,0.6948287350226982,
ENSG000001046,108.25,-0.08899714492864153,0.0,0.0,0.8155475217362199,0.975101761125779,
ENSG000001047,65.0,0.18117114936892253,0.0,0.0,0.6159233525922948,0.9586942320407065,
ENSG000001049,304.5,0.17909568572353152,0.0,0.0,0.48728296281858624,0.9390405375043426,
ENSG000001050,336.5,0.15487323743090542,0.0,0.0,0.6772265901432678,0.9627797695811158,
ENSG000001051,6.5,0.2843758809374841,0.0,0.0,0.6820746827313516,0.9627797695811158,
ENSG000001052,42.75,0.15327950608974383,0.0,0.0,0.6072728120047053,0.9569444727632878,
ENSG000001053,59.5,-0.37707379985092615,0.0,0.0,0.39774986531206047,0.9025023984791918,
ENSG000001054,39.125,0.2896336819470182,0.0,0.0,0.48693678627156955,0.9390405375043426,
ENSG000001057,20.125,0.5792638550330844,0.0,0.0,0.17063527117183336,0.7319293110672757,
ENSG000001058,225.625,0.15745999587713833,0.0,0.0,0.5100829161287034,0.9390405375043426,
ENSG000001059,54.625,0.1064613920290185,0.0,0.0,0.8224366146077304,0.9753948434205573,
ENSG000001060,9.125,-0.18061650611777313,0.0,0.0,0.6389792247364021,0.9596779102985509,
ENSG000001061,93.375,-0.3086305431356591,0.0,0.0,0.295555846091052,0.8695622496971888,
ENSG000001063,185.75,0.27676153079947685,0.0,0.0,0.3369491253648232,0.8827840867670336,
ENSG000001065,9.375,-0.39896270421597313,0.0,0.0,0.3863207331783272,0.8957855521902388,
ENSG000001068,203.375,-0.0009337902926596087,0.0,0.0,0.9978843337793795,0.999735679613013,
ENSG000001069,9.625,-0.39814392120775777,0.0,0.0,0.5213450231452448,0.9390405375043426,
ENSG000001070,33.875,-0.19614350099804767,0.0,0.0,0.4494513501690156,0.9290872798138468,
ENSG000001071,17.875,0.08012562669657441,0.0,0.0,0.8322450850496923,0.9785157891554959,
ENSG000001072,46.25,-0.04929101827447635,0.0,0.0,0.9278631249507624,0.9873873527577658,
ENSG000001073,19.0,-0.6010116788402167,0.0,0.0,0.16109156917174267,0.7210765477211338,
ENSG000001075,141.875,-0.13700788228036131,0.0,0.0,0.804793804148799,0.9745938768180895,
ENSG000001076,7.75,0.025702701395944327,0.0,0.0,0.9532470786252394,0.9897075753857798,
ENSG000001078,8.875,-0.039029800479320365,0.0,0.0,0.9526302653001046,0.9897075753857798,
ENSG000001079,338.75,-0.28366092730647274,0.0,0.0,0.5308651912960787,0.9390405375043426,
ENSG000001080,79.0,-0.19606478446553766,0.0,0.0,0.6555213031915662,0.9626219125665054,
ENSG000001081,12.625,-0.06748845494339584,0.0,0.0,0.7741858246164656,0.9673883081278523,
ENSG000001082,7.25,0.40833138057063856,0.0,0.0,0.3138320359986756,0.8735389821967787,
ENSG000001083,12.875,-0.68210382270057,0.0,0.0,0.2616033338326858,0.8366662836483235,
ENSG000001084,1280.5,-0.12032943794410222,0.0,0.0,0.7138462398877038,0.9627797695811158,
ENSG000001085,40.25,0.15991709820282196,0.0,0.0,0.6188893017325565,0.9591675056242203,
ENSG000001086,38.75,0.5828316982224031,0.0,0.0,0.18190046146013816,0.7406192046644421,
ENSG000001087,162.625,-0.5626747197626942,0.0,0.0,0.18172254089813325,0.7406192046644421,
ENSG000001088,31.125,-0.06773837521740855,0.0,0.0,0.791568362663974,0.9688384705455495,
ENSG000001089,12.75,-0.38687194882562315,0.0,0.0,0.34637266817640006,0.8858609921155747,
ENSG000001090,11.375,0.06724299050637139,0.0,0.0,0.7128837959274739,0.9627797695811158,
ENSG000001091,17.375,-0.6362903731657945,0.0,0.0,0.23267524534057177,0.8130333414976934,
ENSG000001092,15.0,0.15479455401476772,0.0,0.0,0.7922026353423121,0.9688384705455495,
ENSG000001093,79.5,-0.16969612490495045,0.0,0.0,0.6461401671419615,0.9614281083007026,
ENSG000001094,27.5,0.16951797627815957,0.0,0.0,0.6358463077820535,0.9596779102985509,
ENSG000001095,86.0,0.38145929901391895,0.0,0.0,0.4644842280679698,0.933285224054787,
ENSG000001096,16.125,0.38853756897260894,0.0,0.0,0.35437066978921683,0.8860707334204354,
ENSG000001097,23.75,-0.2150630636291453,0.0,0.0,0.7503488708084671,0.9652440800315235,
ENSG000001099,139.5,-0.07964743016750742,0.0,0.0,0.6739241580477114,0.9627797695811158,
ENSG000001100,44.375,-0.09026105628843695,0.0,0.0,0.735720039677321,0.9634342176024487,
ENSG000001101,144.5,-0.0026347304557177154,0.0,0.0,0.9935054597576014,0.999735679613013,
ENSG000001103,1129.25,-0.8837862267275476,0.0,0.0,0.00947247340361258,0.15929939377070113,
ENSG000001104,14.875,-0.35059277186067117,0.0,0.0,0.08662496267959961,0.5370060665557469,
ENSG000001105,148.25,-0.10783972880770065,0.0,0.0,0.6183287940369737,0.9591675056242203,
